IRIS;COM;TYP_IRIS;LAB_IRIS;C21_ACTOCC1564_CS2;C21_ACTOCC1564_CS3;C21_ACTOCC1564_CS5;C21_ACTOCC1564_CS6
360640000;36064;Z;5;20.1978653351884;40.6046594020149;126.674624137442;71.0786319845633
360650000;36065;Z;5;10.0323183226438;4.9861449550316;25.1511766279777;25.0910681312147
360660000;36066;Z;5;19.5321950342541;9.70333137228821;63.4312905251683;78.163074164848
360670000;36067;Z;5;0;0;15.6;15.6
360680000;36068;Z;5;10.06469346824;4.7727973190117;61.7753667190501;43.8342107103022
360690000;36069;Z;5;24.8575640183489;14.3940955886773;132.110292359147;137.033181275365
360700000;36070;Z;5;44.6124020420327;54.532750909583;94.3096860638569;79.7349626369282
360710000;36071;Z;5;24.727955533322;69.4896833134558;139.223816096962;94.4067156169932
360730000;36073;Z;5;4.5123761888357;14.7459859304962;9.74758142755317;0
360740000;36074;Z;5;9.88958483461951;29.788239643514;60.4722811858107;74.5506910945491
360750000;36075;Z;5;0;0;11.6901408450704;17.5352112676056
360760000;36076;Z;5;5.01147588078029;0;14.3241302641612;4.43142113465243
360770000;36077;Z;5;0;0;25.7184802270129;41.1097518438869
360780000;36078;Z;5;30.7016790451718;0;30.7455901125972;54.6591348066785
360790000;36079;Z;5;5.06666666666667;0;0;5.06666666666667
360800000;36080;Z;5;9.61038961038961;4.80519480519481;9.61038961038961;0
360810000;36081;Z;5;15.4869438102642;15.7501209808671;14.8729416423613;20.7200655122946
360820000;36082;Z;5;0;4.99842248891178;24.8682287155201;24.9505869163747
360830000;36083;Z;5;10.0847457627119;0;5.04237288135593;25.2118644067797
360840000;36084;Z;5;4.55719541560667;4.55719541560667;33.9546205274923;45.0423994207585
360850000;36085;Z;5;12.329494855493;20.6404328968571;19.4755521335478;15.2850354984533
360860000;36086;Z;5;19.9655701775899;4.98204362134942;34.8933171505747;34.893525586145
360870000;36087;Z;5;9.17555662141303;4.64642280145281;33.8304728432409;34.2056774248815
360880101;36088;H;1;23.5329496941978;108.449013041307;155.997190400307;137.605824488674
360880102;36088;H;1;22.5271462381174;36.923784974537;192.751435325546;172.139883909964
360880103;36088;H;1;53.4590383383948;74.0056525212501;225.299185438348;241.798398861141
360880104;36088;H;1;14.148252116934;19.4927406168012;202.818755939468;241.449551268665
360880105;36088;H;1;12.3601950299192;136.750035933359;283.253377177754;185.580471200353
360880106;36088;H;1;48.7830117576454;72.1883987758843;167.285483887703;177.762868719095
360880107;36088;A;3;14.1831094434748;4.8263312441289;33.5142510722762;17.8042959826385
360890000;36089;Z;5;20.3306502481163;15.0414493645831;60.4157472698246;35.2090054884119
360900000;36090;Z;5;0;5;5;5
360910000;36091;Z;5;0;24.7963283584887;89.6907127131595;94.8182352586947
360920000;36092;Z;5;0;19.5064326071552;14.774977319769;19.1965940525789
360930000;36093;Z;5;70.8586312367984;50.2186330644252;329.910348421208;334.673291743034
360940000;36094;Z;5;14.8944655165189;34.8755566270775;49.7197968147203;19.8768060658516
360950000;36095;Z;5;0;0;0;0
360960000;36096;Z;5;5.06076875406486;0;39.2454128410873;4.95629941886259
360970000;36097;Z;5;10.0034499076878;10.0090633645313;39.9801440755814;45.0295897302796
360980000;36098;Z;5;0;0;0;14.6511627906977
360990000;36099;Z;5;10.0289809813632;5.12888847714242;25.5770982371695;15.0812223241677
361000000;36100;Z;5;4.76249584075386;0;24.7387459685693;25.3453455416934
361010000;36101;Z;5;56.6609583445242;87.5417671693251;205.907308008413;128.757728227858
361020000;36102;Z;5;0;0;15.1456310679612;15.1456310679612
361030000;36103;Z;5;29.872966269346;14.7955743010261;148.284438548886;118.788429425357
361040000;36104;Z;5;5.01959935437347;0;24.9672101292827;9.99599080587718
361050000;36105;Z;5;9.68250530752523;0;24.5523343680193;38.903056779704
361060000;36106;Z;5;0;0;5;10
361070000;36107;Z;5;60.087065686996;4.99653564635752;60.0441965741819;90.1164329814547
361080000;36108;Z;5;5.42311023399565;4.8067089981898;46.703863404032;9.81067900252524
361090000;36109;Z;5;5.04101163382848;24.9109199122087;92.0459408691538;106.883560384942
361100000;36110;Z;5;5.00559447244529;9.92223909480569;34.8604641826234;24.7176375504256
361110000;36111;Z;5;0;0;30.6417112299465;35.7486631016043
361120000;36112;Z;5;49.5775433492745;19.6153101597888;88.0539971171042;88.2456625208749
361130000;36113;Z;5;40.2430364565179;15.0001191037515;123.784751079192;64.0352588580909
361140000;36114;Z;5;4.90862453420579;19.7517198542503;29.6190848917465;24.6937550345125
361150000;36115;Z;5;0;5.234375;20.9375;5.234375
361160000;36116;Z;5;5;0;10;15
361170000;36117;Z;5;4.80114414829342;24.4538153785552;68.1393733379404;44.95592257308
361180000;36118;Z;5;15.3891082341692;9.79996413400399;45.5391240872874;60.5598660735402
361190000;36119;Z;5;15.3227687799344;15.2610068986748;60.2261127462655;30.24802236344
361200000;36120;Z;5;56.2109692585441;25.0821649689725;69.2053965281659;60.6487865691543
361210000;36121;Z;5;5.02976190476191;0;25.1488095238095;25.1488095238095
361220000;36122;Z;5;0;4.97448979591837;29.8469387755102;29.8469387755102
361230000;36123;Z;5;29.1220319160591;5.55710928293553;88.6286609546693;103.823768870558
361240000;36124;Z;5;15.9945949943533;16.4800491219817;15.4982633076775;37.2107589030454
361250000;36125;Z;5;0;4.91304347826087;14.7391304347826;19.6521739130435
361260000;36126;Z;5;29.7838553014915;4.92303559487714;25.0101707003803;44.9499207665463
361270000;36127;Z;5;45.3445367550122;40.2979247486699;180.39330348662;240.536060489569
361280000;36128;Z;5;34.9890356129274;55.9854563649384;196.325307608028;216.85463688971
361290000;36129;Z;5;24.2152250803253;19.4101839000613;48.6220242464403;63.2043278203407
361300000;36130;Z;5;0;0;10;5
361310000;36131;Z;5;25.4104673636546;10.0967326499165;30.2904211846885;61.0544217165221
361320000;36132;Z;5;0;0;6.58639877288416;16.6303245403286
361330000;36133;Z;5;0;0;0;33.7944330899575
361340000;36134;Z;5;14.4753173495727;14.4865504653978;33.8209532180357;29.0633859903893
361350000;36135;Z;5;5.11439161420225;10.2288421905241;25.6243199258005;35.7662461985866
361360000;36136;Z;5;0;10.5882352941176;10.5882352941176;21.1764705882353
361370000;36137;Z;5;4.61415375564026;4.61415375564026;34.3762144234852;43.5821128378402
361380000;36138;Z;5;5.45929656712046;0;17.2568809249044;19.9607725930896
361390000;36139;Z;5;20.3716755894298;50.5445240238903;100.303196548849;65.5443550950259
361400000;36140;Z;5;44.7114837011684;20.1133547792779;108.499833335865;168.256284018751
361410000;36141;Z;5;24.9204423851101;54.848054985352;129.71014310965;249.434805792519
361420000;36142;Z;5;36.2534761089423;93.0725133525312;179.384206691758;165.419890240057
361430000;36143;Z;5;20.0141627408598;29.9018502483944;54.7400737856808;74.3913178864966
361440000;36144;Z;5;15.2423746239421;9.53932777847332;15.5187946618429;30.5434132374628
361450000;36145;Z;5;0;0;14.0962204008651;37.3276206382218
361460000;36146;Z;5;9.88012683214109;5.08226730477096;19.5765504149715;59.1092936029804
361470000;36147;Z;5;0;0;20.2898550724638;25.3623188405797
361480000;36148;Z;5;10.2297182845191;14.9769982304652;65.3889458557662;45.36622329941
361490000;36149;Z;5;27.3032205016008;19.4325927859011;46.4655277478316;75.7507753747032
361500000;36150;Z;5;29.9065335840094;4.91755741283583;24.7362978956126;44.5066898679467
361520000;36152;Z;5;0;10.3512890135089;39.282187793783;89.602948853868
361530000;36153;Z;5;19.8325092106856;14.8651897994534;49.9726349004066;60.020364885919
361540000;36154;Z;5;57.0967269215249;81.4686645279193;227.902734951746;128.951162966902
361550000;36155;Z;5;14.8000610305643;5.03229274828477;59.6438123223251;89.3915203552008
361560000;36156;Z;5;14.3741157263515;4.78934821865427;19.1453344354753;4.78934821865427
361570000;36157;Z;5;14.7564371647197;5.19056767326284;54.2221232802897;64.6779038140726
361580000;36158;Z;5;15.4285287684527;25.50354536311;128.197472698163;77.1935084312259
361590101;36159;H;4;70.2320195460353;234.559358285282;422.600765344806;290.729838801132
361590102;36159;H;4;45.847004055047;133.373819387133;323.441023806397;188.578813105108
361600000;36160;Z;5;9.20984449059714;0;36.9712233857693;18.4530004896434
361610000;36161;Z;5;31.2936011050878;0;106.391589294812;85.8492885609196
361620000;36162;Z;5;54.4216847967742;4.70136445891951;90.9977574109849;81.398197286428
361630000;36163;Z;5;19.8099287994547;34.8092141281288;79.3521898901775;39.7421329368096
361640000;36164;Z;5;10.0523670698727;5.02618353493634;30.49010797235;20.2155328599771
361650000;36165;Z;5;10.0117417601778;10.0101610945596;152.635049635726;186.272355332988
361660000;36166;Z;5;0;0;15;25
361670000;36167;Z;5;0;9.80519480519481;9.80519480519481;9.80519480519481
361680000;36168;Z;5;19.4510000397621;0;67.2540288625845;53.868736290284
361690000;36169;Z;5;25.475912937548;4.99824438519655;70.5202282308234;25.2324779008419
361700000;36170;Z;5;10;0;20;20
361710000;36171;Z;5;64.6309243826763;29.3334740565748;237.133045536827;286.714814468198
361720000;36172;Z;5;9.82571853492293;9.65149186709284;32.9572332569415;52.9699156205523
361730000;36173;Z;5;10.0740974939591;41.6771756076901;105.747972383057;62.7479135460054
361740000;36174;Z;5;10.8098401050684;4.87626608948678;45.7298833909366;43.4100963850269
361750000;36175;Z;5;4.67756955395709;0;19.1577896156009;39.3513664507837
361760000;36176;Z;5;5.35877897204199;5.14664058870872;55.6437345279777;82.6773715181186
361770000;36177;Z;5;9.92872391228418;4.94911376822037;38.8763103542692;14.4737932209925
361780000;36178;Z;5;14.5972531779611;10.0261925347335;58.3672420127443;39.6266932462357
361790000;36179;Z;5;0;11.2688439389807;16.9032659084711;33.8065318169422
361800000;36180;Z;5;19.8137274077466;4.95288477289755;94.341769780996;113.501905291734
361810000;36181;Z;5;4.90683229813665;4.90683229813665;19.6273291925466;4.90683229813665
361820000;36182;Z;5;15.6954543728289;5.20949121441906;57.2718489570427;15.6117954622178
361840000;36184;Z;5;5.2023732184604;5.40480973136697;86.9874109584506;46.4468148834715
361850000;36185;Z;5;10.2943972834992;0;18.4586230771151;52.1735821625194
361860000;36186;Z;5;11.3937392932824;4.8376599822917;20.1663325217367;9.87713824090729
