GEO;GEO_OBJECT;OCS;L_STAY;TDW;TOH;CARS;RP_MEASURE;CARPARK;NOR;TSH;BUILD_END;TIME_PERIOD;OBS_VALUE
53011;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;352.174
78050;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;326.35408
16045;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;163.155
62081;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;208.679
37100;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;257.231
48198;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;671.177
31172;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;35
02619;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;264.08
03248;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;305.097
11124;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;470.28
30051;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;856.366
76279;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;138.87824
27414;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;528.158
31296;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;253.123
01265;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1727.36
17301;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;67.90159
56131;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;836.442
14191;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5676.97
56228;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;569.039
27289;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;112.003
37134;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;316.767
31060;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;56.53982
38484;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;823.179
04022;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;411.803
11146;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;164.83
76402;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2714.43
19125;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;843.294
09181;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;764.293
70067;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;53.0657
04035;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;203.035
29067;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;788.827
88371;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;579.515
25259;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;961.067
57330;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;854.531
62567;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;276.90356
56209;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;143.961
62065;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7954.56
83062;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13463.5
15184;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;451.081
25446;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;102.878
30355;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;455.08
16188;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;249.472
51101;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;288.931
62773;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1966.65
39425;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;61.8264
01092;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;751.373
14554;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;644.575
89048;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;227.68243
17157;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;98.3883
76628;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;372.208
71186;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;158.88
49056;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;117.668
95134;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2082.08
50324;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;48.95536
25019;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;190.859
41181;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;463.947
63311;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;167.636
27213;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2870.38
62072;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;106.67727
85149;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;175.46587
14755;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;830.856
60052;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;47.43951
27610;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;36
88262;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;335.826
50193;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;160.666
31569;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;191.814
77043;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;172.932
02033;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;52.1333
16193;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;457.49
10126;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;65.36481
08361;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;788.187
67105;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;670.114
12146;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;878.7067
86288;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;515.118
25535;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;117.445
42116;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;168.89
50598;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;176.197
41212;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1586.93
60515;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;172.02
46234;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;70.114
61053;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;145.82529
27013;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;246.39
66166;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;385.199
60278;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;172.04749
47319;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;71.5045
81092;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;470.825
71561;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;193.919
81325;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;902.527
61007;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2323.59
08332;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;26.5
16007;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;400.985
13070;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2906.61
31002;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;125.764
32122;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;184.177
69291;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1488.29907
33465;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;571.38
67233;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;541.908
30229;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;626.144
73022;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;344.064
28071;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;343.811
12085;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;268.144
83029;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2128.42
14057;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;618.917
89337;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;65.31918
32040;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;64.5956
47001;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;21915.7
51140;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;172.204
32152;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;182.43162
83146;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1221.54
27179;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;329.856
07037;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;252.298
52005;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15.37681
69271;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4638.9
61321;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;192.175
44192;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1220.13
51190;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;31.3944
83086;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2951.69393
59204;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;210.743
25589;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;63.4324
65468;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;33.0136
22143;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1266.96
61426;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;387.189
81180;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;284.562
49023;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10309.4
24409;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;650.374
61096;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1699.95
33512;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;184.158
52444;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;179.005
25222;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;700.836
88274;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;43.62892
89462;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;212.105
11068;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;839.858
12234;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;297.569
64258;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;55
73013;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1246.47
05167;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;97.5757
21421;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;137.249
34164;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;420.46923
11110;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;97.3771
22174;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;521.196
14273;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;95.3196
36172;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;337.221
82022;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;309.172
57403;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;55.9278
50181;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;194.04
68008;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;269.568
74037;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;942.42
78261;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;298.678
64418;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;61.4255
71026;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;173.098
88101;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;567.947
55088;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;86.1413
37186;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;473.82306
53102;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;93.00761
08472;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;156.08
21340;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;101.583
85120;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;895.257
50033;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;141.054
65366;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;400.648
17304;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;268.421
72053;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;563.696
11254;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1133.92
59074;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1017.5
69122;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;887.546
43236;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;783.173
64060;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;717.73059
57510;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;526.626
24532;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;137.475
29049;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1693.45
85131;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;750.735
58094;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;441.19
71066;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;66.0406
72247;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;577.983
64005;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;258.842
10295;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;184.903
21426;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;141.154
46315;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;167.528
89469;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;557.882
03276;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;109.11074
64009;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1083.43
69032;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;761.59183
10384;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;101.353
72046;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;763.748
07212;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;204.878
59171;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13.04762
21628;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;51.2691
54375;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;495.914
35304;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;619.938
40062;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;223.003
64465;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;99.3711
55477;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;217.015
23037;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;73.425
64137;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;305.941
23006;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;239.739
67086;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;173.84901
02557;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;67.45714
71101;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;279.641
78362;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9147.91
87018;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;524.971
45095;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1175.45
03146;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;97.7343
71131;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;350.924
79319;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;427.014
23146;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;221.793
91275;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1223.04
82171;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;613.129
91223;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12109.1
33088;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;289.784
34070;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;361.977
68010;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;527.221
74066;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;116.804
59201;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;233.052
89098;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;116.978
01010;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;607.003
63237;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;354.943
58076;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;81.4691
18151;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;255.923
28349;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;155.136
43264;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;324.89
76195;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;91.778
33276;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;64.94302
74185;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1180.88
78349;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;245.097
17393;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;983.982
52138;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;48.56293
39420;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;124.877
43112;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2637.69
94001;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2653.87
43024;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;534.758
16018;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;343.135
55140;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;21.4118
59345;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1108.1
48103;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;557.042
31448;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;208.388
24174;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;126.908
59015;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1626.16
62345;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;65.03093
84032;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;337.27467
35050;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;257.029
67040;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;450.718
54334;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;243.129
06104;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14087.8
17480;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;305.087
14707;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;416.36123
53030;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;142.215
31396;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1838.56
80020;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;316.796
44055;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;23627.8
38044;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;696.849
18114;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;172.919
24470;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;211.838
63376;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;176.054
42088;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;316.72
23071;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;234.082
53184;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;66.68737
07059;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;125.778
61314;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;277.07259
17221;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;482.102
52198;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;29.6398
24361;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;205.923
02486;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;50.6355
13067;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1479.12
34040;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;47.66667
24410;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;374.787
59466;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1322.79
61382;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;533.50504
76200;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;210.413
41268;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;120.89683
60388;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;62
51421;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;64.8539
66013;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;94.7568
60511;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;176.97741
37049;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;646.658
39234;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;55.1245
23176;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3323.26
30289;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;49.4352
55481;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;144.215
59505;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;300.359
71533;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;289.0053
60602;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;20.625
59077;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;112.62162
46241;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;162.013
80134;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;34
38224;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;96.3759
88006;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;154.684
02415;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;74.953
80284;COM;_T;_T;1;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;361.13796
16287;COM;_T;_T;2;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2042.88
76706;COM;_T;_T;3T6;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;291.972
