GEO;GEO_OBJECT;OCS;L_STAY;TDW;TOH;CARS;RP_MEASURE;CARPARK;NOR;TSH;BUILD_END;TIME_PERIOD;OBS_VALUE
16249;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;4.24803
50197;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;122.2374
56030;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;7.72311
50506;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;14.92483
38291;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;38.46191
01398;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;39.73058
60119;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;150.29859
14011;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1.99125
52446;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.00293
57428;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;167.15299
78327;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;137.28413
71106;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;332.19093
76377;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;84.04831
50082;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;366.69811
15156;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;7.06622
95257;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;108.53114
57100;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;32
69200;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;30.61351
69194;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;156.69502
14402;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1.05263
17325;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;10.30563
74044;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;23.34339
60029;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;239.9566
52306;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;56.00129
01246;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;113.25135
50099;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1097.03797
38349;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;69.49717
01393;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.96226
53054;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;267.04559
52524;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;9.95411
67222;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;46.14369
73215;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;385.9099
48111;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1.01453
02003;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;14.22952
77255;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;100.03539
44074;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;299.49688
25454;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;69.37725
51172;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;630.89213
55481;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.02104
51612;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;99.71008
76464;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;21.77901
33015;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;5.76446
01258;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;22.92053
48001;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.17266
43080;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;65.44113
01457;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;176.20156
62173;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;284.82629
56101;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;186.06434
49080;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;551.34632
51329;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;19.60158
22158;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;22.4061
31373;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;5.08772
88090;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;412.62557
70467;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;329.22451
46225;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;50.98561
74233;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;154.56207
49194;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;99.54985
56122;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;26.16459
56147;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;51.23552
54157;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;284.19329
91665;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;449.68563
10271;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;28.8994
52045;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;10.00452
49054;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;156.97188
53146;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;20.61317
56042;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;34.56267
38348;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;201.89252
60665;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;267.23675
46102;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;546.45161
01202;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;615.53
51333;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;19.31146
65047;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;458.30436
57096;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;56.94543
64545;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;501.2616
53154;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;16.59671
52512;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;48.18157
73003;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;157.35676
24330;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;10.04638
63050;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;127.07382
21481;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;131.82608
91649;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;197.26533
76341;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1788.88187
67474;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;44.47824
26129;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;13.56859
83101;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;59.2589
29085;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;24.97531
60584;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;494.73425
62447;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;202.29561
21239;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;20.62898
23073;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;4.12918
63307;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;657.25722
77430;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;122.18097
49235;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.02436
50412;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;138.74107
49086;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;136.33298
56034;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;129.20404
79220;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;4.99593
42103;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;493.1
95241;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;66.30148
01267;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;41.23953
54366;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;82.21055
01183;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;3.98032
01289;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;496.59432
59094;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;657.89574
50032;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;16.51401
01196;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;45.87057
51250;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;861.77919
31342;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;3.87435
60368;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;229.82112
84122;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;209.78889
68309;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;125.30129
50341;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;327.5391
56029;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;11.34077
54051;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;5.82894
94065;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;469.63308
12301;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;12.01588
31375;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;18.01197
73067;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;80.17013
97112;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;237.99046
54057;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.05797
50433;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;55.46342
01296;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;5.00406
78356;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1044.40782
78486;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;159.92221
87103;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;70.92563
59165;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;591.18308
50215;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;77.30786
51507;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;378.7525
31240;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;14.47816
01295;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1.06953
67281;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;197.9692
84056;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;168.53902
51027;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;11.73308
05121;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.87249
69234;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;24.56802
49211;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;54.35146
57622;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;85.91986
77371;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;48.66092
30039;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;26.41643
37281;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;109.64989
60439;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;538.67331
60088;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;304.95673
56079;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;5.90356
26083;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;69.7493
54314;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;275.28962
91457;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;179.37068
50025;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1334.56682
38343;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;20.52734
79238;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;16.78438
33021;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;8.84061
18139;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;31.76354
38484;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;28.12237
95574;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;398.23245
52421;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;20.51174
55535;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.1519
01323;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;11.79513
59602;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;54.58483
76319;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1721.11754
77464;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;998.00938
86113;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;115.62621
80620;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;968.77211
71230;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;504.02145
63291;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;169.10854
97109;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;599.62494
59630;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;131.62741
01130;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;49.21255
53137;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;46.87809
31509;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;2.92771
32237;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;3.90183
69009;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;633.16186
82031;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;30.93924
62895;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;1130.72421
95388;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;467.39769
01288;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;56.06567
50087;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;23.62137
97205;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;413.06404
71269;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;157.14631
50139;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;211.82391
22060;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;13.74928
03149;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;7.56786
55533;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;104.54801
68069;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;25.75369
85156;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;98.39191
32162;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;6.66812
76276;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;294.72792
57597;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;123.15372
03064;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;3.11109
56169;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;177.10637
39501;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;28.52214
97217;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;722.49564
21150;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;9.44162
45182;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;29.47316
77099;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;66.22922
59592;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;135.08173
78380;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;293.58615
38560;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;94.5732
51617;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;3.95174
49338;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;27.76204
44151;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;180.72764
01203;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;65.29199
53168;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;44.20415
31270;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;0.97874
84081;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;539.14776
02666;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;47.47866
57537;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;380.40887
71282;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;16.70665
22369;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;6.86555
74026;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;321.31767
71176;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;439.79044
22157;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;20.62089
62443;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;629.24544
76534;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;43.89754
01095;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;27.17786
19019;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;34.22702
71090;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;103.70584
22344;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;15.385
95078;COM;DW_MAIN;_T;_T;_T;_T;DWELLINGS;_T;_T;221;_T;2021;36.43411
